Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
W324602075023501,1846,Jammu & Kashmir,JAMMU,JAMMU,Surinsar,32.7672,75.0431,2021,8,720,0,444,10,7,3,0,349,114,15,7,7,0,,446,5
W324450075043801,1847,Jammu & Kashmir,SAMBA,SAMBA,Sagoon,32.7472,75.0772,2021,7,735,0,421,19,14,16,0,289,92,15,42,9,0,,456,11
W324535074534101,1848,Jammu & Kashmir,SAMBA,SAMBA,Sidhra,32.7597,74.8947,2021,8,1058,0,450,37,61,89,0,400,125,21,59,8,0,,656,19
W324502074534701,1849,Jammu & Kashmir,SAMBA,SAMBA,Rangoora,32.7506,74.8964,2021,8,735,0,390,18,27,38,0,370,100,29,6,8,0,,456,4
W324820074534501,1850,Jammu & Kashmir,JAMMU,JAMMU,Jagati,32.8056,74.8958,2021,8,476,0,301,13,20,13,0,282,80,20,6,9,0,,295,6
W320615076221501,1851,Jammu & Kashmir,JAMMU,JAMMU,Nagrota,32.7972,74.915,2021,7,907,0,460,37,37,42,0,472,141,29,12,15,0,,562,9
W324945074561801,1852,Jammu & Kashmir,JAMMU,JAMMU,Upper Ban,32.8292,74.9383,2021,8,280,0,199,6,6,4,0,156,44,11,6,8,0,,174,1
W325245074573001,1853,Jammu & Kashmir,JAMMU,JAMMU,Sugetar,32.8792,74.9583,2021,8,754,0,424,22,23,5,0,271,79,18,55,8,0,,467,4
W325109075010701,1854,Jammu & Kashmir,JAMMU,JAMMU,Badsoo,32.8525,75.0186,2021,8,475,0,278,13,9,7,1,234,70,15,6,8,0,,295,1
W325004075023001,1855,Jammu & Kashmir,JAMMU,JAMMU,Kah Pahuta,32.8344,75.0417,2021,8,538,0,331,18,17,8,0,266,75,19,17,7,0,,334,1
W325014075020001,1856,Jammu & Kashmir,JAMMU,JAMMU,Kunihala,32.8372,75.0333,2021,8,599,0,342,17,16,6,0,296,93,15,6,8,0,,371,1
W324756075063001,1857,Jammu & Kashmir,JAMMU,JAMMU,Kot Kaswal,32.7989,75.1083,2021,8,805,0,491,26,27,18,0,448,132,29,12,13,0,,499,5
W325247075073201,1858,Jammu & Kashmir,UDHAMPUR,UDHAMPUR,Battal Ballian,32.8797,75.1256,2021,7,790,0,245,68,82,52,0,388,107,30,12,14,0,,490,2
W325344075080701,1859,Jammu & Kashmir,UDHAMPUR,UDHAMPUR,Phangyal,32.8956,75.1353,2021,7,333,0,191,25,14,3,0,192,48,17,6,8,0,,206,0
W325009075161401,1860,Jammu & Kashmir,UDHAMPUR,UDHAMPUR,Talpad,32.8358,75.2706,2021,7,331,0,205,16,11,4,0,181,46,16,6,7,0,,205,1
W325009075161501,1861,Jammu & Kashmir,UDHAMPUR,UDHAMPUR,Nagrota Panjgrain,32.8358,75.2708,2021,8,422,0,258,12,11,8,0,234,60,20,6,8,0,,262,0
W324909075184501,1862,Jammu & Kashmir,UDHAMPUR,RAMNAGAR,Dalsar,32.8192,75.3125,2021,8,828,0,477,19,21,6,0,291,90,16,64,14,0,,513,3
W114909093023001,1863,Jammu & Kashmir,UDHAMPUR,RAMNAGAR,Ramnagar,32.8064,75.31,2021,8,485,0,245,21,14,19,0,239,69,16,6,9,0,,301,0
W221717074545901,1864,Jammu & Kashmir,UDHAMPUR,RAMNAGAR,Dehari,32.7814,75.2728,2021,8,928,0,556,30,27,6,0,237,69,16,139,15,3,,575,6
W324745075135401,1865,Jammu & Kashmir,UDHAMPUR,RAMNAGAR,Jallow,32.7958,75.2317,2021,8,930,0,529,26,19,13,0,251,55,28,115,17,1,,577,15
W325030075094801,1866,Jammu & Kashmir,UDHAMPUR,UDHAMPUR,Ritti,32.8417,75.1633,2021,8,814,0,516,17,15,7,0,189,48,17,129,15,1,,505,7
W325101075105501,1867,Jammu & Kashmir,UDHAMPUR,UDHAMPUR,Kuperlah,32.8503,75.1819,2021,8,451,0,301,8,10,7,0,244,74,14,6,7,0,,280,27
W325640075020501,1868,Jammu & Kashmir,UDHAMPUR,UDHAMPUR,Badola,32.9444,75.0347,2021,8,600,0,301,26,18,31,0,314,101,15,6,7,0,,372,3
W325746075002601,1869,Jammu & Kashmir,REASI,REASI,Dhanu Kannal,32.9628,75.0072,2021,8,632,0,358,5,6,4,0,301,84,22,6,7,0,,392,2
W303900076194501,1870,Jammu & Kashmir,REASI,REASI,Talwara,33.0917,74.8333,2021,8,652,0,437,8,13,19,0,383,93,37,6,8,0,,404,1
W325648075072401,1871,Jammu & Kashmir,UDHAMPUR,UDHAMPUR,Jhakkar,32.9467,75.1233,2021,7,376,0,252,13,15,4,0,208,60,14,17,8,0,,233,0
W325455075063201,1872,Jammu & Kashmir,UDHAMPUR,UDHAMPUR,Rakh Badali,32.9153,75.1089,2021,8,354,0,278,9,8,3,0,199,55,15,24,8,0,,219,0
W325454075063201,1873,Jammu & Kashmir,UDHAMPUR,UDHAMPUR,Birmah,32.915,75.1089,2021,7,575,0,371,23,22,5,0,274,85,15,36,9,0,,357,1
W325418075045701,1874,Jammu & Kashmir,UDHAMPUR,UDHAMPUR,Garhi (Udh),32.905,75.0825,2021,8,850,0,344,35,44,24,0,351,99,25,22,11,0,,527,1
W325432075052901,1875,Jammu & Kashmir,UDHAMPUR,UDHAMPUR,Kotli Pain,32.9089,75.0914,2021,8,537,0,344,14,21,7,0,303,88,20,6,7,0,,333,2
W325447075021801,1876,Jammu & Kashmir,UDHAMPUR,UDHAMPUR,Seen Thakaran,32.9131,75.0383,2021,8,662,0,423,7,12,4,0,284,76,23,31,8,0,,410,0
W325348075012601,1877,Jammu & Kashmir,UDHAMPUR,UDHAMPUR,Eastern Mand,32.8967,75.0239,2021,8,887,0,450,39,34,36,0,372,108,25,54,15,0,,550,3
W324520075090001,1878,Jammu & Kashmir,UDHAMPUR,RAMNAGAR,Manwall,32.7556,75.15,2021,7,575,0,338,17,9,16,0,308,99,15,6,7,0,,357,2
W324150075095201,1879,Jammu & Kashmir,UDHAMPUR,RAMNAGAR,Chhani Mansar,32.6972,75.1644,2021,7,648,0,423,9,10,4,0,315,93,20,16,7,0,,402,3
W324300075103001,1880,Jammu & Kashmir,UDHAMPUR,RAMNAGAR,Salabra,32.7167,75.175,2021,7,581,0,317,9,12,5,0,263,69,22,6,7,0,,360,3
W324046075143301,1881,Jammu & Kashmir,UDHAMPUR,RAMNAGAR,Sunal,32.6794,75.2425,2021,7,621,0,357,15,18,7,0,306,85,23,6,7,0,,385,3
W323830075201001,1882,Jammu & Kashmir,KATHUA,BILLAWAR,Ramkot,32.6417,75.3361,2021,7,755,0,344,34,36,7,0,309,84,24,29,13,0,,468,3
W323922075245501,1883,Jammu & Kashmir,KATHUA,BILLAWAR,Lakri,32.6561,75.4153,2021,8,679,0,238,43,32,27,0,236,63,19,34,9,1,,421,2
W323808075303001,1884,Jammu & Kashmir,KATHUA,BILLAWAR,Mandli,32.6356,75.5083,2021,7,950,0,384,63,32,12,0,292,74,26,70,16,0,,589,2
W323458075324001,1885,Jammu & Kashmir,KATHUA,BILLAWAR,Phinter,32.5828,75.5444,2021,7,468,0,215,35,22,62,0,240,63,20,23,12,0,,290,0
W323647075363001,1886,Jammu & Kashmir,KATHUA,BILLAWAR,Billawar,32.6131,75.6083,2021,7,749,0,371,33,12,30,0,279,81,19,39,11,0,,464,0
W323323075335701,1887,Jammu & Kashmir,KATHUA,BILLAWAR,Pallan,32.5564,75.5658,2021,7,382,0,172,17,14,7,0,157,48,9,14,5,0,,237,0
W324827074512701,1888,Jammu & Kashmir,JAMMU,Bhalwal,Khairi (Raipur),32.8075,74.8575,2021,7,668,0,331,19,32,54,0,339,92,27,19,7,0,,414,1
W325023074504501,1889,Jammu & Kashmir,JAMMU,Bhalwal,Kangar,32.8397,74.8458,2021,7,650,0,436,8,10,7,0,354,99,26,13,8,0,,403,3
W325030074461501,1890,Jammu & Kashmir,JAMMU,Bhalwal,Pata Khu,32.8417,74.7708,2021,7,611,0,410,9,13,19,0,351,97,27,14,9,0,,379,2
W325136074454701,1891,Jammu & Kashmir,JAMMU,Bhalwal,Dharam Khu,32.86,74.7631,2021,7,581,0,318,7,19,9,0,270,70,23,11,8,0,,360,1
W325100074460001,1892,Jammu & Kashmir,JAMMU,Bhalwal,Marjholi,32.85,74.7667,2021,7,644,0,317,7,20,11,0,272,67,26,13,9,0,,399,1
W325230074450901,1893,Jammu & Kashmir,JAMMU,Bhalwal,Sobka,32.875,74.7525,2021,7,342,0,212,8,28,10,0,196,54,15,10,9,0,,212,1
W204650081035101,1894,Jammu & Kashmir,JAMMU,Bhalwal,Batera,32.8483,74.7464,2021,7,541,0,318,10,35,18,0,301,74,28,12,9,0,,335,1
W330200074273001,1895,Jammu & Kashmir,Rajouri,sunderbani,Banpari,33.0333,74.4583,2021,7,629,0,424,10,13,12,0,336,102,20,17,8,0,,390,1
W330232074264801,1896,Jammu & Kashmir,Rajouri,sunderbani,Ainpur,33.0422,74.4467,2021,8,392,0,265,10,10,6,0,206,58,15,19,7,0,,243,0
W330155074250001,1897,Jammu & Kashmir,Rajouri,dhok baniar,Dhok Baniar,33.0319,74.4167,2021,7,866,0,423,22,16,13,0,331,87,28,30,13,0,,537,3
W330315074243901,1898,Jammu & Kashmir,Rajouri,bajabain,Bajabain,33.0542,74.4108,2021,8,830,0,490,21,15,19,0,323,88,25,47,15,0,,515,2
W330330074235001,1899,Jammu & Kashmir,Rajouri,Bajabain,Kangri (grid Station),33.0583,74.3972,2021,7,666,0,371,17,23,7,0,312,90,21,22,7,0,,413,4
W330405074200301,1900,Jammu & Kashmir,Rajouri,Seri,Jabah,33.0681,74.3342,2021,7,734,0,303,26,25,7,0,273,71,23,23,7,0,,455,3
W330420074190001,1901,Jammu & Kashmir,Rajouri,Seri,Sial,33.0722,74.3167,2021,6,598,0,397,8,11,11,0,307,92,19,22,7,0,,371,3
W292745075155001,1902,Jammu & Kashmir,Rajouri,Seri,Ding,33.0878,74.2761,2021,8,488,0,225,21,27,29,0,203,53,17,25,8,0,,303,4
W330450074140001,1903,Jammu & Kashmir,Rajouri,Seri,Kalal,33.0806,74.2333,2021,7,728,0,305,17,19,32,0,255,60,26,29,8,0,,451,2
W234216081421601,1904,Jammu & Kashmir,Rajouri,seri,Seri,33.0806,74.2917,2021,7,759,0,410,21,32,18,0,365,105,25,26,8,0,,471,3
W330525074162401,1905,Jammu & Kashmir,Rajouri,Seri,Gagrote,33.0903,74.2733,2021,8,717,0,397,11,32,9,0,312,75,30,33,7,0,,445,3
W330810074130001,1906,Jammu & Kashmir,Rajouri,Seri,Rumli Dara,33.1361,74.2167,2021,7,663,0,424,16,25,11,0,352,102,24,25,7,0,,411,2
W330614074114001,1907,Jammu & Kashmir,Rajouri,Seri,Bareri,33.1039,74.1944,2021,7,1678,0,490,209,85,82,0,638,158,59,97,31,1,,1040,18
W330830074180001,1908,Jammu & Kashmir,Rajouri,lamberi,Bagnoti,33.1417,74.3,2021,7,862,0,305,69,41,37,0,322,91,23,44,13,0,,534,5
W330700074225001,1909,Jammu & Kashmir,Rajouri,Siot,Siot,33.1167,74.3806,2021,7,601,0,384,19,19,12,0,317,94,20,21,9,0,,373,3
W330407074381201,1910,Jammu & Kashmir,REASI,POUNI,Dadua,33.0686,74.6367,2021,8,774,0,371,23,13,12,0,322,94,21,19,7,0,,480,2
W330415074385601,1911,Jammu & Kashmir,REASI,POUNI,Garan Jagir,33.0708,74.6489,2021,8,651,0,437,10,16,8,0,355,99,26,23,7,0,,404,5
W330750074375501,1912,Jammu & Kashmir,REASI,POUNI,Nanora,33.1306,74.6319,2021,8,861,0,543,15,15,12,0,420,121,29,27,15,0,,534,2
W330830074351001,1913,Jammu & Kashmir,Rajouri,sunderbani,Thangrot,33.1417,74.5861,2021,7,684,0,371,23,19,13,0,320,84,27,25,2,0,,424,2
W331000074331001,1914,Jammu & Kashmir,REASI,POUNI,Aliyah,33.1667,74.5528,2021,8,693,0,384,8,10,9,0,328,103,17,9,2,0,,430,1
W330300074345001,1915,Jammu & Kashmir,REASI,Pouni,Bhamla,33.05,74.5806,2021,8,805,0,424,39,36,15,0,266,67,24,89,7,2,,499,6
W331020074113001,1916,Jammu & Kashmir,Rajouri,NOWSHERA,Chowki Handa,33.1722,74.1917,2021,8,559,0,265,24,30,29,0,279,84,17,15,2,0,,347,1
W303800075404501,1917,Jammu & Kashmir,Rajouri,NOWSHERA,Kalsian,33.1861,74.1417,2021,8,460,13,225,12,15,12,0,217,68,11,13,3,0,,285,1
W331430074025001,1918,Jammu & Kashmir,Rajouri,NOWSHERA,Jhangar,33.2417,74.0472,2021,9,1079,13,357,70,56,119,0,463,110,46,53,6,0,,669,1
W331410074055001,1919,Jammu & Kashmir,Rajouri,Quilla Darhal,Laroka,33.2361,74.0972,2021,8,747,13,410,41,22,5,0,366,122,15,34,3,0,,463,2
W331613074064701,1920,Jammu & Kashmir,Rajouri,Quilla Darhal,Phukarni,33.2703,74.1131,2021,8,800,0,318,15,13,13,0,252,62,24,23,3,0,,496,2
W331310074090001,1921,Jammu & Kashmir,Rajouri,Quilla Darhal,Darhal Quilla,33.2194,74.15,2021,8,441,0,265,10,15,15,0,229,80,7,7,4,0,,273,1
W331210074120501,1922,Jammu & Kashmir,Rajouri,Quilla Darhal,Bhatta Morh,33.2028,74.2014,2021,8,622,0,305,10,11,8,0,214,59,16,28,3,0,,386,2
W330517074253902,1923,Jammu & Kashmir,Rajouri,Siot,Bakhar,33.0881,74.4275,2021,8,586,0,185,11,19,16,0,168,48,12,11,2,0,,363,2
W330805074245001,1924,Jammu & Kashmir,Rajouri,Siot,Dharamsal,33.1347,74.4139,2021,8,937,0,476,31,21,24,0,374,48,62,48,6,0,,581,0
W330958074245901,1925,Jammu & Kashmir,Rajouri,KALAKOTE,Lower Kharak,33.1661,74.4164,2021,7,757,0,265,13,11,14,0,217,50,23,17,3,0,,469,3
W330950074255001,1926,Jammu & Kashmir,Rajouri,KALAKOTE,Solki,33.1639,74.4306,2021,8,804,0,370,19,17,17,0,325,88,25,21,5,0,,498,2
W331048074245701,1927,Jammu & Kashmir,Rajouri,KALAKOTE,Panja,33.18,74.4158,2021,9,883,26,198,30,27,34,0,271,68,25,19,3,0,,547,3
W331413074220701,1928,Jammu & Kashmir,Rajouri,KALAKOTE,Dyala,33.2369,74.3686,2021,8,474,13,264,9,12,15,0,253,85,10,12,2,0,,294,1
W331651074190501,1929,Jammu & Kashmir,Rajouri,dhangri,Potha,33.2808,74.3181,2021,8,714,0,225,14,18,23,0,202,53,17,18,5,0,,443,2
W331720074165001,1930,Jammu & Kashmir,Rajouri,manjakote,Chittiar,33.2889,74.2806,2021,8,401,13,158,6,6,3,0,150,44,10,8,1,0,,249,0
W333011074164801,1931,Jammu & Kashmir,Rajouri,NOWSHERA,Nariyan,33.5031,74.28,2021,8,443,13,172,13,10,9,0,168,47,12,11,3,0,,275,0
W331030074123001,1932,Jammu & Kashmir,Rajouri,NOWSHERA,Naunihal,33.175,74.2083,2021,7,840,0,238,29,29,36,0,240,54,26,29,3,0,,521,4
W330525074274001,1933,Jammu & Kashmir,Rajouri,siot,Channi Parat,33.0903,74.4611,2021,8,498,13,212,21,13,14,0,198,57,13,20,3,0,,309,3
W330525074285501,1934,Jammu & Kashmir,Rajouri,siot,Marchola,33.0903,74.4819,2021,9,609,13,252,13,13,15,0,239,77,12,12,3,0,,378,1
W330402074291201,1935,Jammu & Kashmir,Rajouri,Siot,Thandapani,33.0672,74.4867,2021,9,618,13,198,20,20,12,0,201,61,12,21,2,0,,383,3
W330300074312801,1936,Jammu & Kashmir,Rajouri,SUNDERBANI,Salote,33.05,74.5244,2021,8,526,0,251,38,29,14,0,276,81,18,15,2,0,,326,1
W330150074390001,1937,Jammu & Kashmir,Jammu,Chowkichora,Chowkichora,33.0306,74.65,2021,8,549,13,212,21,9,4,0,148,37,14,40,3,0,,340,7
W325830074420001,1938,Jammu & Kashmir,Jammu,AKHNOOR,Tanda Sheeda,32.975,74.7,2021,8,351,26,185,9,6,6,0,201,58,13,7,4,0,,218,0
W324544074463301,1939,Jammu & Kashmir,Jammu,Marh,Patyale Chak,32.7622,74.7758,2021,8,937,39,490,28,75,11,0,457,74,66,73,4,1,,581,6
W321712075224201,1940,Jammu & Kashmir,Jammu,Marh,Muthi,32.7528,74.8,2021,8,704,26,305,32,76,0,0,361,81,38,27,4,0,,436,1
W324540074464001,1941,Jammu & Kashmir,Jammu,Marh,Nagbani,32.7611,74.7778,2021,8,630,13,331,19,18,4,0,255,60,26,39,3,1,,391,1
W324635074444401,1942,Jammu & Kashmir,Jammu,Marh,Marh,32.7764,74.7456,2021,8,914,39,264,43,84,24,0,392,86,43,31,4,0,,567,2
W324727074433301,1943,Jammu & Kashmir,Jammu,Marh,Jaswan,32.7908,74.7258,2021,8,452,13,265,11,27,7,0,265,66,24,8,4,0,,280,0
W324941074443001,1944,Jammu & Kashmir,Jammu,Marh,Shama Chak,32.8281,74.7417,2021,8,515,13,252,12,29,19,0,271,71,23,9,6,0,,319,1
W213251076155901,1945,Jammu & Kashmir,Jammu,Marh,Jhiri,32.825,74.7375,2021,8,503,13,291,10,32,13,0,290,76,24,8,5,0,,312,1
W324915074430001,1946,Jammu & Kashmir,Jammu,Marh,Kana Chak,32.8208,74.7167,2021,8,520,13,199,8,23,10,0,209,47,22,6,3,0,,322,1
W324235074425101,1947,Jammu & Kashmir,Jammu,Marh,Sandhwan,32.7097,74.7142,2021,8,409,26,198,10,8,14,0,211,52,20,11,3,0,,254,1
W324810074464001,1948,Jammu & Kashmir,Jammu,Bhalwal,Purkhoo,32.8028,74.7778,2021,8,780,13,370,14,13,30,0,355,89,32,17,3,0,,484,1
W324726074473101,1949,Jammu & Kashmir,Jammu,Bhalwal,Garhi (Jammu),32.7906,74.7919,2021,8,634,39,318,14,20,10,0,349,107,19,11,2,0,,393,1
W324539074423801,1950,Jammu & Kashmir,Jammu,Marh,Gajansoo,32.7608,74.7106,2021,8,830,13,409,24,42,25,0,290,77,24,20,81,0,,515,1
W324417074485101,1951,Jammu & Kashmir,Jammu,JAMMU,Hazuribag,32.7381,74.8142,2021,8,667,0,318,22,29,27,0,324,85,27,14,2,0,,414,0
W324545074473101,1952,Jammu & Kashmir,Jammu,Bhalwal,Lower Barnai,32.7625,74.7919,2021,7,549,0,305,12,25,14,0,261,76,18,9,19,0,,340,0
W325135074450501,1953,Jammu & Kashmir,Jammu,AKHNOOR,Akhnoor,32.8597,74.7514,2021,8,422,26,172,9,27,13,0,213,59,16,7,4,0,,262,1
W324600074325801,1954,Jammu & Kashmir,Jammu,Pargwal,Hamirpur Kohna,32.7667,74.5494,2021,7,1012,0,477,24,81,65,0,450,120,37,21,36,0,,627,18
W324732074353401,1955,Jammu & Kashmir,Jammu,Pargwal,Sajwal,32.7922,74.5928,2021,8,591,39,265,7,54,4,0,340,91,28,7,9,1,,366,2
W325724074401901,1956,Jammu & Kashmir,Jammu,AKHNOOR,Sumah,32.9567,74.6719,2021,8,438,26,238,10,9,5,0,249,62,23,10,4,0,,272,1
W325409074411801,1957,Jammu & Kashmir,Jammu,AKHNOOR,Leherian,32.9025,74.6883,2021,7,544,0,278,11,22,15,0,231,48,27,16,4,0,,337,0
W325120074393001,1958,Jammu & Kashmir,Jammu,Jourian,Devipura,32.8556,74.6583,2021,8,486,26,278,7,23,13,0,294,78,24,5,2,0,,301,1
W325000074343001,1959,Jammu & Kashmir,Jammu,Jorian,Jourian,32.8333,74.575,2021,7,637,0,305,20,36,39,0,304,94,16,15,5,0,,395,1
W324820074334501,1960,Jammu & Kashmir,Jammu,Khour,Bakore,32.8056,74.5625,2021,7,644,0,265,33,57,20,1,267,76,19,18,37,0,,399,1
W223800074061501,1961,Jammu & Kashmir,Jammu,Khour,Dhanpur,32.8069,74.5411,2021,8,492,13,146,20,30,16,0,183,56,11,9,2,0,,305,0
W324740074312501,1962,Jammu & Kashmir,Jammu,Khour,Pangli Colony,32.7944,74.5236,2021,8,513,39,265,9,17,6,0,293,100,10,9,7,0,,318,1
W324635074313202,1963,Jammu & Kashmir,Jammu,Khour,Hamirpur Sidhar,32.7764,74.5256,2021,7,1131,0,424,73,145,43,0,509,141,38,46,8,0,,701,7
W324945074310001,1964,Jammu & Kashmir,Jammu,Khour,Khour,32.8292,74.5167,2021,8,695,26,318,15,44,52,0,377,133,11,11,2,0,,431,3
W325226074365201,1965,Jammu & Kashmir,Jammu,AKHNOOR,Taryai,32.8739,74.6144,2021,8,377,26,185,15,7,33,0,197,59,12,19,3,0,,234,0
W325135074343001,1966,Jammu & Kashmir,Jammu,Bhalwal,Bhagwanchak,32.8597,74.575,2021,8,857,39,318,36,44,73,0,418,112,34,35,4,0,,531,2
W325156074281802,1967,Jammu & Kashmir,Jammu,Samwan,Kachrial,32.8656,74.4717,2021,8,345,0,198,11,24,13,0,198,66,8,8,2,0,,214,0
W325013074265501,1968,Jammu & Kashmir,Jammu,Khour,Palatan,32.8369,74.4486,2021,7,552,0,252,12,38,20,0,248,77,13,13,2,0,,342,2
W325100074271501,1969,Jammu & Kashmir,Jammu,Khour,Palanwala,32.85,74.4542,2021,7,787,0,410,38,44,43,2,350,103,22,32,38,0,,488,1
W324955074305001,1970,Jammu & Kashmir,Jammu,Khour,Lam,32.8319,74.5139,2021,8,623,0,410,11,5,7,3,315,106,12,10,16,0,,386,1
W324743074285601,1971,Jammu & Kashmir,Jammu,Khour,Gigrial,32.7953,74.4822,2021,7,1242,0,410,70,100,118,1,407,117,28,39,92,0,,770,5
W325430074261001,1972,Jammu & Kashmir,Jammu,Samwan,Baradow,32.9083,74.4361,2021,7,675,0,424,17,17,29,0,377,125,16,17,3,0,,419,3
W325602074263102,1973,Jammu & Kashmir,Jammu,Samwan,Jogwan,32.9339,74.4419,2021,7,765,0,225,23,31,59,0,218,70,11,24,14,0,,474,1
W325440074282901,1974,Jammu & Kashmir,Jammu,Samwan,Kalah,32.9111,74.4747,2021,8,843,0,384,44,55,97,0,386,106,29,57,3,1,,523,6
W324150074443501,1975,Jammu & Kashmir,JAMMU,JAMMU,Sohanjana,32.6972,74.7431,2021,7,756,0,225,21,44,12,0,232,52,25,15,4,0,,469,4
W324136074430101,1976,Jammu & Kashmir,JAMMU,JAMMU,Makwal,32.6933,74.7169,2021,8,270,26,106,8,11,3,0,132,31,13,9,3,0,,167,2
W323952074462601,1977,Jammu & Kashmir,JAMMU,JAMMU,Lalyal,32.6644,74.7739,2021,8,565,26,172,20,33,10,0,209,44,24,19,6,0,,350,2
W324209074531901,1978,Jammu & Kashmir,JAMMU,JAMMU,Trikuta Nagar,32.7116,74.88,2021,7,602,0,305,30,25,88,0,288,59,34,34,11,0,,373,4
W324110074555001,1979,Jammu & Kashmir,JAMMU,JAMMU,Greater Kailash,32.6861,74.9306,2021,8,560,13,172,17,22,40,0,209,62,13,14,3,0,,347,3
W323926074533801,1980,Jammu & Kashmir,JAMMU,JAMMU,Kaluchak,32.6572,74.8939,2021,9,755,78,331,17,26,5,0,214,20,40,102,6,1,,468,1
W260550086355401,1981,Jammu & Kashmir,SAMBA,SAMBA,Birpur,32.6556,74.9517,2021,8,349,13,172,13,10,15,0,175,58,7,10,3,0,,216,1
W323630074564501,1982,Jammu & Kashmir,SAMBA,SAMBA,Patli,32.6083,74.9458,2021,9,842,104,290,44,38,15,0,122,13,22,192,5,1,,522,1
W323633075035501,1983,Jammu & Kashmir,SAMBA,SAMBA,Kamila,32.6092,75.0653,2021,8,346,26,132,10,17,7,0,158,53,7,11,3,0,,215,1
W323726075035401,1984,Jammu & Kashmir,SAMBA,SAMBA,Nagrota Uttarbani,32.7725,74.9308,2021,8,860,26,172,59,50,120,0,335,89,27,31,23,0,,533,5
W323852075034901,1985,Jammu & Kashmir,SAMBA,SAMBA,Uttarbani,32.6478,75.0636,2021,8,619,39,159,21,21,4,0,206,27,33,19,9,0,,384,2
W323330075040001,1986,Jammu & Kashmir,SAMBA,SAMBA,Supwal,32.5583,75.0667,2021,8,815,13,251,36,19,42,0,264,66,24,34,4,0,,505,3
W323515074583001,1987,Jammu & Kashmir,SAMBA,SAMBA,Kainthpur,32.5875,74.975,2021,8,759,39,119,17,12,12,0,172,45,15,16,2,0,,471,3
W323814074540501,1988,Jammu & Kashmir,SAMBA,SAMBA,Bassi Kalan,32.6372,74.9014,2021,8,753,26,159,34,15,14,0,204,41,25,18,4,0,,467,5
W323737074531901,1989,Jammu & Kashmir,JAMMU,BISHNA,Palli,32.6269,74.8886,2021,8,931,39,291,46,45,22,0,283,25,54,72,6,1,,577,12
W323646074515001,1990,Jammu & Kashmir,JAMMU,BISHNA,Bishnah,32.6128,74.8639,2021,8,727,26,146,13,30,3,0,185,44,19,12,2,1,,451,1
W323015075091501,1991,Jammu & Kashmir,Kathua,Hiranagar,Naran,32.5042,75.1542,2021,9,287,13,265,7,9,6,0,226,48,26,20,3,0,,178,2
W323041075143001,1992,Jammu & Kashmir,Kathua,Hiranagar,Kootah,32.5114,75.2417,2021,8,567,13,291,15,21,28,0,256,77,15,30,9,0,,352,0
W323239075162401,1993,Jammu & Kashmir,Kathua,Hiranagar,Lokli,32.5442,75.2733,2021,8,271,13,132,7,8,7,0,140,48,5,6,2,0,,168,0
W323329075180701,1994,Jammu & Kashmir,Kathua,Hiranagar,Nauni,32.5581,75.3019,2021,9,362,13,185,15,18,8,0,187,57,11,9,6,0,,224,0
W323041075070001,1995,Jammu & Kashmir,Samba,Samba,Raiyan,32.5114,75.1167,2021,9,361,13,198,8,8,14,0,179,57,9,15,3,1,,224,2
W322819075073301,1996,Jammu & Kashmir,Samba,Samba,Sadoh,32.4719,75.1258,2021,8,707,0,318,26,33,59,0,317,77,30,25,6,0,,438,2
W322850075063001,1997,Jammu & Kashmir,Samba,Samba,Pangdour,32.4806,75.1083,2021,8,519,0,384,8,18,11,0,303,88,20,17,4,1,,322,2
W322840075083601,1998,Jammu & Kashmir,Kathua,Hiranagar,Phalora,32.4778,75.1433,2021,8,813,39,238,24,40,10,0,150,19,25,82,3,1,,504,3
W322847075095201,1999,Jammu & Kashmir,Kathua,Hiranagar,Madun,32.4797,75.1644,2021,9,665,13,238,27,17,25,0,207,28,33,38,4,0,,412,13
W322530075124501,2000,Jammu & Kashmir,Kathua,Hiranagar,Londi,32.425,75.2125,2021,8,1384,91,489,95,137,179,0,641,84,104,157,24,1,,858,8
W323535075092001,2001,Jammu & Kashmir,Samba,Samba,Painthi,32.5931,75.1556,2021,8,274,13,159,9,12,9,0,169,59,5,8,3,0,,170,0
W323647075082501,2002,Jammu & Kashmir,Samba,Samba,Dhora,32.6131,75.1403,2021,8,610,13,159,31,51,12,0,183,50,14,25,14,1,,378,3
W323645075085201,2003,Jammu & Kashmir,Samba,Samba,Nud,32.6125,75.1478,2021,8,733,0,185,53,55,26,0,226,69,13,32,5,0,,454,13
W322230075164501,2004,Jammu & Kashmir,Kathua,Hiranagar,Feruchak,32.375,75.2792,2021,8,471,0,305,11,13,14,0,244,74,15,16,2,0,,292,2
W322745075144501,2005,Jammu & Kashmir,Kathua,Hiranagar,Jandi,32.4625,75.2458,2021,8,818,0,238,42,38,84,0,250,64,22,55,3,0,,507,1
W322345075141001,2006,Jammu & Kashmir,Kathua,Hiranagar,Karol Krishna,32.3958,75.2361,2021,9,1837,117,621,131,118,19,0,336,27,65,176,276,1,,1139,9
W322405075154601,2007,Jammu & Kashmir,Kathua,Hiranagar,GanguChak,32.4014,75.2628,2021,8,1953,26,252,212,148,276,0,645,128,79,124,15,0,,1211,6
