Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
W114909093023001,5853,Andhra Pradesh,Visakhapatnam,ANANTAGIRI,Kottur,3.4105676056744806e-05,7.45904984911072e-07,0.25,0.007252215954875101,0.0,0.06684073107049608,0.0015426997245179064,0.0019642857142857144,0.002285714285714286,0.003791936310851822,0.021085441877521087,0.025641025641025644,0.03019844693701467,0.0017743604909064023,0.0,0.0,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5854,Andhra Pradesh,Visakhapatnam,CHINTAPALLE,Lotugadda jn.,3.293779990235277e-05,7.370907057380327e-07,0.25,0.004029008863819501,0.0,0.0381201044386423,0.0007713498622589532,0.0008928571428571428,0.0017142857142857144,0.003791936310851822,0.013751375137513752,0.015779092702169626,0.0276100086281277,0.0001478633742422002,0.0,0.0,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5855,Andhra Pradesh,Visakhapatnam,GUDEM KOTHAVEEDI,Gudem,3.2994552666295706e-05,7.333615876263624e-07,0.25,0.0032232070910556,0.0,0.01618798955613577,0.0007713498622589532,0.0019642857142857144,0.0051428571428571435,0.003791936310851822,0.010084341767510085,0.01183431952662722,0.025021570319240728,0.0001478633742422002,0.0,0.0,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5856,Andhra Pradesh,Visakhapatnam,VISAKHAPATNAM(U),Visalakshinagar,3.2549419541875785e-05,7.495323998015152e-07,0.5,0.029814665592264304,0.0,0.2422976501305483,0.006280991735537191,0.012142857142857143,0.010857142857142859,0.003791936310851822,0.04950495049504951,0.05522682445759369,0.04745470232959448,0.019074375277243826,0.002372479240806643,0.04484304932735426,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5857,Andhra Pradesh,Visakhapatnam,VISAKHAPATNAM(U),Rishikonda,3.268207058048939e-05,7.501087180551371e-07,0.75,0.0684931506849315,0.0,0.2710182767624021,0.04528925619834711,0.041428571428571426,0.009714285714285715,0.003791936310851822,0.066006600660066,0.07100591715976332,0.057808455565142365,0.05707526245748928,0.06168446026097272,0.04484304932735426,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5858,Andhra Pradesh,Visakhapatnam,VISAKHAPATNAM(U),Potina-mallayapalem,3.2715575224262944e-05,7.497588589741148e-07,0.75,0.009938221864088102,0.0,0.05117493472584856,0.0027548209366391185,0.009464285714285715,0.0017142857142857144,0.003791936310851822,0.01925192519251925,0.025641025641025644,0.02847282139775669,0.005175218098477007,0.0,0.0,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5859,Andhra Pradesh,Visakhapatnam,VISAKHAPATNAM(U),Peddagadili,3.2565488095522276e-05,7.492571230827263e-07,0.5,0.0408272898200376,0.0,0.20365535248041775,0.014104683195592287,0.03660714285714286,0.03085714285714286,0.003791936310851822,0.07150715071507151,0.07889546351084813,0.05953408110440035,0.024545320124205232,0.0011862396204033216,0.04484304932735426,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5860,Andhra Pradesh,Visakhapatnam,VISAKHAPATNAM(U),Kotaveedhi,3.233574196678942e-05,7.488882794004084e-07,0.5,0.043513295729250605,0.0,0.18172323759791123,0.012451790633608815,0.04107142857142857,0.09714285714285716,0.003791936310851822,0.07334066740007333,0.09467455621301776,0.053494391716997415,0.02217950613633003,0.09252669039145908,0.04484304932735426,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5861,Andhra Pradesh,Visakhapatnam,RAVIKAMATAM,Kothakota,3.254839388951538e-05,7.408198238497032e-07,0.5,0.05210851463873221,0.0,0.3185378590078329,0.02809917355371901,0.011607142857142858,0.014857142857142859,0.003791936310851822,0.066006600660066,0.07100591715976332,0.057808455565142365,0.03770516043176105,0.04626334519572954,0.08968609865470852,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5862,Andhra Pradesh,Visakhapatnam,PADERU,Vontlamamidi,3.3296778228497853e-05,7.424362270457437e-07,0.75,0.0045662100456621,0.0,0.03185378590078329,0.0012121212121212121,0.0032142857142857142,0.0017142857142857144,0.003791936310851822,0.011001100110011002,0.01775147928994083,0.023295944779982748,0.001478633742422002,0.002372479240806643,0.0,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5863,Andhra Pradesh,Visakhapatnam,PADERU,Minimuluru,3.3515925949506435e-05,7.408767776535906e-07,0.5,0.009401020682245501,0.0,0.0381201044386423,0.004297520661157025,0.0023214285714285715,0.024571428571428574,0.003791936310851822,0.021085441877521087,0.03155818540433925,0.0276100086281277,0.0028094041106018035,0.008303677342823251,0.0,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5864,Andhra Pradesh,Visakhapatnam,HUKUMPET,Kontela,3.389131471341816e-05,7.407520217022181e-07,0.5,0.007789417136717701,0.0,0.06684073107049608,0.0015426997245179064,0.0017857142857142857,0.004,0.003791936310851822,0.014668133480014669,0.02366863905325444,0.024158757549611738,0.0028094041106018035,0.014234875444839859,0.0,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5865,Andhra Pradesh,Visakhapatnam,HUKUMPET,Rangasheela,3.411900953743019e-05,7.419046582094619e-07,0.5,0.004834810636583401,0.0,0.028720626631853784,0.0019834710743801653,0.0014285714285714286,0.005714285714285715,0.003791936310851822,0.011917858452511918,0.01775147928994083,0.024158757549611738,0.0011829069939376016,0.0035587188612099647,0.0,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5866,Andhra Pradesh,Visakhapatnam,ANANTAGIRI,Sunkarametta,3.43241400095131e-05,7.445109727587821e-07,0.5,0.008058017727639002,0.0,0.060574412532637074,0.0015426997245179064,0.0025,0.013142857142857144,0.003791936310851822,0.02016868353502017,0.027613412228796846,0.02847282139775669,0.0026615407363596035,0.0,0.0,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5867,Andhra Pradesh,Visakhapatnam,ANANTAGIRI,Anantagiri (Iktaguda),3.420277114686404e-05,7.450493218098124e-07,0.5,0.0013430029546065002,0.0,0.0031331592689295036,0.0007713498622589532,0.0014285714285714286,0.002285714285714286,0.003791936310851822,0.004583791712504583,0.0039447731755424065,0.023295944779982748,0.0,0.0,0.0,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5868,Andhra Pradesh,Visakhapatnam,ANANTAGIRI,Bangarammapeta,3.413439432283641e-05,7.463565472133216e-07,0.5,0.014773032500671503,0.0,0.13681462140992168,0.0027548209366391185,0.0014285714285714286,0.003428571428571429,0.003791936310851822,0.03942060872753942,0.04142011834319527,0.04314063848144953,0.003696584356055005,0.004744958481613286,0.0,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5869,Andhra Pradesh,Visakhapatnam,KOTAURATLA,Yendapalli,3.206394409127957e-05,7.401418023748541e-07,0.5,0.05318291700241741,0.0,0.22924281984334202,0.018732782369146005,0.05696428571428572,0.044000000000000004,0.003791936310851822,0.09167583425009168,0.11045364891518739,0.06557377049180328,0.03326925920449504,0.007117437722419929,0.04484304932735426,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5870,Andhra Pradesh,Visakhapatnam,PENDURTI,Gurrampalem,3.2795234224255144e-05,7.481424557780743e-07,0.75,0.0335750738651625,0.0,0.2673629242819843,0.007823691460055097,0.014285714285714285,0.013142857142857144,0.003791936310851822,0.07150715071507151,0.0631163708086785,0.06816220880069025,0.016264971166642023,0.0011862396204033216,0.04484304932735426,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5871,Andhra Pradesh,Visakhapatnam,PEDDABAYALU,Gamparai,3.397746951169298e-05,7.399641607484435e-07,0.75,0.0034918076819769003,0.0,0.022454308093994776,0.0012121212121212121,0.0017857142857142857,0.003428571428571429,0.003791936310851822,0.009167583425009167,0.01183431952662722,0.024158757549611738,0.000739316871211001,0.002372479240806643,0.0,0.08940218188823561,0.04528821556036565,0.6232155163926358
W114909093023001,5872,Arunachal Pradesh,PAPUMPARE,Balijan,Sonajuli,6.425930467761493e-05,8.905446694507347e-07,0.7999999999999998,0.004354015578834273,0.0,0.0412532637075718,0.0019834710743801653,0.0014285714285714286,0.0028571428571428576,0.003791936310851822,0.011917858452511918,0.01183431952662722,0.026747195858498708,0.0017743604909064023,0.0011862396204033216,0.017937219730941704,0.08940218188823561,0.00438871473354232,0.6232155163926358
W114909093023001,5873,Arunachal Pradesh,EAST SIANG,Pasighat,Satmile new,6.750236650051184e-05,9.121101925779728e-07,0.75,0.004853612677947892,0.0,0.06694516971279373,0.001562534435261708,0.0005178571428571428,0.0004571428571428572,0.003791936310851822,0.01925192519251925,0.02958579881656805,0.025884383088869718,0.0008871802454532012,0.004744958481613286,0.0,0.08940218188823561,0.004958677685950413,0.6232155163926358
W114909093023001,5874,Arunachal Pradesh,PAPUMPARE,Doimukh,Doimukh,6.467592842714064e-05,8.906625697913705e-07,0.75,0.006048885307547676,0.0,0.04804177545691906,0.0035261707988980717,0.0008928571428571428,0.008,0.003791936310851822,0.012834616795012835,0.01183431952662722,0.02821397756686799,0.0035487209818128047,0.004744958481613286,0.0,0.08940218188823561,0.0063094898831575945,0.6232155163926358
W114909093023001,5875,Arunachal Pradesh,EAST SIANG,Ruksin,Ruksin,6.703834769729549e-05,9.105715404097265e-07,0.75,0.008748321246306742,0.0,0.04804177545691906,0.005068870523415978,0.0019642857142857144,0.0005714285714285715,0.003791936310851822,0.01925192519251925,0.027613412228796846,0.026747195858498708,0.003696584356055005,0.007117437722419929,0.013452914798206277,0.08940218188823561,0.009358791678540894,0.6232155163926358
W114909093023001,5876,Arunachal Pradesh,PAPUMPARE,Doimukh,Nirjuli VillII A,6.460755160311301e-05,8.903913612014309e-07,0.75,0.008189632017190437,0.0,0.0731070496083551,0.003125068870523416,0.0,0.009714285714285715,0.003791936310851822,0.023835716905023837,0.01775147928994083,0.03796376186367559,0.0022179506136330027,0.009489916963226572,0.0,0.08940218188823561,0.008697634653747507,0.6232155163926358
W114909093023001,5877,Arunachal Pradesh,LOWER SUBANSIRI,Tamen-Raga,Rajgarh,6.579480233059328e-05,8.971002480907684e-07,0.6499999999999999,0.0008326618318560301,0.0,0.00939947780678851,0.0012121212121212121,0.0,0.0,0.003791936310851822,0.005500550055005501,0.0039447731755424065,0.024158757549611738,0.0001478633742422002,0.0011862396204033216,0.02242152466367713,0.08940218188823561,0.0005129666571672841,0.6232155163926358
W114909093023001,5878,Arunachal Pradesh,LOWER SUBANSIRI,Tamen-Raga,Bomte,6.583662501500978e-05,8.966890507121897e-07,0.75,0.0016921837228041903,0.0,0.01618798955613577,0.001562534435261708,0.0007142857142857143,0.0,0.003791936310851822,0.009167583425009167,0.007889546351084813,0.025884383088869718,0.0002957267484844004,0.0011862396204033216,0.0,0.08940218188823561,0.0015388999715018523,0.6232155163926358
W114909093023001,5879,Arunachal Pradesh,EAST SIANG,Pasighat,Pasighat New,6.77057813980799e-05,9.12166020866212e-07,0.625,0.0012892828364222402,0.0,0.01618798955613577,0.0012121212121212121,0.00017857142857142857,0.0017142857142857144,0.003791936310851822,0.007334066740007334,0.00591715976331361,0.025021570319240728,0.0002957267484844004,0.0011862396204033216,0.0,0.08940218188823561,0.0009119407238529494,0.6232155163926358
W114909093023001,5880,Arunachal Pradesh,EAST SIANG,Ruksin,Oyan,6.720663058267815e-05,9.119298433406047e-07,0.5,0.00123556271823798,0.0,0.01618798955613577,0.000781267217630854,0.00035714285714285714,0.0,0.003791936310851822,0.006417308397506418,0.00591715976331361,0.024158757549611738,0.0002957267484844004,0.0011862396204033216,0.0,0.08940218188823561,0.0008549444286121401,0.6232155163926358
W114909093023001,5881,Arunachal Pradesh,Changlang,Miao circle,New Lisan Kharsang,6.562260897464448e-05,9.217403892334161e-07,0.5,0.0021488047273704003,0.0,0.022454308093994776,0.0027548209366391185,0.00035714285714285714,0.0037714285714285714,0.003791936310851822,0.012834616795012835,0.009861932938856016,0.02933563416738568,0.0002957267484844004,0.0011862396204033216,0.0,0.08940218188823561,0.0019378740381875178,0.6232155163926358
W114909093023001,5882,Assam,Nagaon,Kaliabor,Sulung PO,6.269395028442494e-05,8.787708265399789e-07,1.0,0.0075584206285253825,0.0234375,0.09242819843342036,0.001562534435261708,0.0025,0.013714285714285715,0.003791936310851822,0.030253025302530254,0.05128205128205129,0.026747195858498708,0.0017743604909064023,0.005931198102016607,0.04484304932735426,0.08940218188823561,0.008794528355656884,0.6232155163926358
W114909093023001,5883,Assam,Morigaon,Mayong,Nasatra,6.160846820298621e-05,8.716026327158975e-07,1.0,0.027182379801235564,0.0546875,0.2772845953002611,0.015206611570247934,0.00875,0.0,0.003791936310851822,0.12834616795012835,0.11045364891518739,0.10785159620362382,0.005811030607718468,0.008303677342823251,0.04484304932735426,0.08940218188823561,0.03296665716728413,0.6232155163926358
W114909093023001,5884,Assam,Nagaon,Jugijan,Kondoli,6.149830561802705e-05,8.773846491970393e-07,1.0,0.005597636314799893,0.0234375,0.09242819843342036,0.00044077134986225897,0.0,0.01942857142857143,0.003791936310851822,0.018335166850018333,0.01972386587771203,0.03019844693701467,0.004435901227266005,0.010676156583629894,0.04484304932735426,0.08940218188823561,0.006383585066970647,0.6232155163926358
W114909093023001,5885,Assam,Dhubri,Agamoni,Tamarhat N,6.177745400211988e-05,8.377800965061435e-07,1.0,0.01476228847703465,0.0390625,0.1275195822454308,0.015977961432506887,0.0008928571428571428,0.0005142857142857143,0.003791936310851822,0.030253025302530254,0.037475345167652864,0.03451251078515962,0.011681206565133816,0.05456702253855279,0.0,0.08940218188823561,0.016152750071245368,0.6232155163926358
W114909093023001,5886,Assam,LAKHIMPUR,Boginadi,Boginadi Balijan new,6.54744295592942e-05,8.966149610003598e-07,1.0,0.0087187751813054,0.0234375,0.1275195822454308,0.0027548209366391185,0.0025,0.006857142857142858,0.003791936310851822,0.03208654198753209,0.025641025641025644,0.04314063848144953,0.003593079994085465,0.020166073546856466,0.04484304932735426,0.08940218188823561,0.010190937589056712,0.6232155163926358
W114909093023001,5887,Assam,Biswanath,Pub Chayduar,Kheroni,6.38901648716511e-05,8.88893687159477e-07,0.875,0.009691109320440506,0.0234375,0.08302872062663186,0.004687603305785124,0.0019642857142857144,0.0006857142857142857,0.003791936310851822,0.017418408507517417,0.021696252465483234,0.02821397756686799,0.0068017152151412085,0.016607354685646503,0.0,0.08940218188823561,0.01041892277001995,0.6232155163926358
W114909093023001,5888,Assam,East Kaarbi-Anglong,Langsomepi,Bokulia,6.09455928431756e-05,8.83076262905271e-07,0.875,0.015087295192049424,0.0390625,0.13733681462140993,0.008593939393939393,0.00375,0.003428571428571429,0.003791936310851822,0.033003300330033,0.04339250493096647,0.03451251078515962,0.009167529203016412,0.033214709371293005,0.04484304932735426,0.08940218188823561,0.01792533485323454,0.6232155163926358
W114909093023001,5889,Assam,Biswanath,Biswanath,Biswanath Chariali,6.32240604163258e-05,8.825504195535316e-07,0.875,0.011060972334139135,0.0546875,0.13733681462140993,0.001562534435261708,0.00125,0.0005714285714285715,0.003791936310851822,0.03667033370003667,0.021696252465483234,0.05004314063848145,0.002957267484844004,0.008303677342823251,0.017937219730941704,0.08940218188823561,0.012043317184383015,0.6232155163926358
W114909093023001,5890,Assam,Dibrugarh,Khowang,AzarguriGaon,6.5057699141923e-05,9.061252262340372e-07,0.75,0.011885576148267527,0.0234375,0.1275195822454308,0.003125068870523416,0.0035714285714285713,0.002285714285714286,0.003791936310851822,0.034836817015034834,0.025641025641025644,0.0457290767903365,0.003696584356055005,0.009015421115065243,0.0,0.08940218188823561,0.012921060131091478,0.6232155163926358
W114909093023001,5891,Assam,Nagaon,Raha,Gosaibari,6.175039182270621e-05,8.746002410521935e-07,0.75,0.0077115229653505245,0.03125,0.10496083550913837,0.0012121212121212121,0.001875,0.0,0.003791936310851822,0.03116978364503117,0.015779092702169626,0.04745470232959448,0.0013307703681798018,0.004744958481613286,0.04484304932735426,0.08940218188823561,0.008931319464234824,0.6232155163926358
W114909093023001,5892,Assam,Morigaon,Mairabari,Namghar/Gokhaibari,6.229508536363569e-05,8.727402020943225e-07,0.75,0.030486167069567555,0.0390625,0.21671018276762402,0.022656749311294768,0.004642857142857143,0.016,0.003791936310851822,0.06875687568756876,0.04339250493096647,0.07532355478861087,0.019370102025728225,0.059905100830367736,0.04484304932735426,0.08940218188823561,0.036831005984611004,0.6232155163926358
W114909093023001,5893,Assam,Nagaon,Missa,Naltoli,6.262272419814007e-05,8.790495686265255e-07,0.8500000000000001,0.024775718506580714,0.0390625,0.14986945169712793,0.008593939393939393,0.005892857142857143,0.021142857142857144,0.003791936310851822,0.07150715071507151,0.12041420118343195,0.03796376186367559,0.004051456454236285,0.02372479240806643,0.04484304932735426,0.08940218188823561,0.030025648332858364,0.6232155163926358
W114909093023001,5894,Assam,Karimganj,RAMKRISHNA NAGAR,Kalingar,5.590375182522317e-05,8.734916759408151e-07,0.75,0.008377652430835348,0.0703125,0.10496083550913837,0.007382920110192838,0.00017857142857142857,0.0,0.003791936310851822,0.029336266960029337,0.03944773175542406,0.03278688524590164,0.0068017152151412085,0.028469750889679717,0.04484304932735426,0.08940218188823561,0.00877742946708464,0.6232155163926358
W114909093023001,5895,Assam,Nagaon,Lanka,Naderigaon,6.128937612960117e-05,8.758440337498102e-07,0.75,0.02556003223207091,0.046875,0.22297650130548302,0.01953168044077135,0.004089285714285714,0.0005714285714285715,0.003791936310851822,0.047671433810047674,0.01972386587771203,0.0638481449525453,0.026763270737838234,0.05338078291814947,0.04484304932735426,0.08940218188823561,0.03079509831860929,0.6232155163926358
W114909093023001,5896,Assam,Kamrup,Hajo,Abhaipur,6.161397629804575e-05,8.608827366254048e-07,0.75,0.027289820037604082,0.03125,0.23916449086161878,0.03671955922865014,0.0014285714285714286,0.001142857142857143,0.003791936310851822,0.09075907590759076,0.07692307692307693,0.0828300258843831,0.013899157178766818,0.0877817319098458,0.04484304932735426,0.08940218188823561,0.030555713878597894,0.6232155163926358
W114909093023001,5897,Assam,Kamrup (M),Chandrapur,Khanapara Science Museum,6.1158556222335e-05,8.64425850800607e-07,0.75,0.017792103142626914,0.0234375,0.12114882506527415,0.009807162534435263,0.0017857142857142857,0.0008,0.003791936310851822,0.021085441877521087,0.027613412228796846,0.02933563416738568,0.010054709448469614,0.045077105575326216,0.03587443946188341,0.08940218188823561,0.019093758905671134,0.6232155163926358
W114909093023001,5898,Assam,Cachar,Borkhola,Masimpur,5.712180870511672e-05,8.767928871058678e-07,0.75,0.01841257050765512,0.0703125,0.15926892950391644,0.030082644628099175,0.0014285714285714286,0.0,0.003791936310851822,0.07792445911257792,0.07100591715976332,0.07075064710957724,0.011533343190891615,0.033214709371293005,0.04484304932735426,0.08940218188823561,0.02017668851524651,0.6232155163926358
W114909093023001,5899,Assam,Morigaon,Mayong,Jagiroad,6.115452198971738e-05,8.696062359099893e-07,0.75,0.012511415525114157,0.0234375,0.08929503916449086,0.007382920110192838,0.0033928571428571428,0.0,0.003791936310851822,0.029336266960029337,0.01972386587771203,0.04314063848144953,0.005766671595445807,0.01542111506524318,0.04484304932735426,0.08940218188823561,0.014801937874038187,0.6232155163926358
W114909093023001,5900,Assam,LAKHIMPUR,Naoboisa,Dologhat Chariali,6.472141816062976e-05,8.940312065307809e-07,0.75,0.013507923717432178,0.03125,0.13733681462140993,0.003125068870523416,0.0023214285714285715,0.0017714285714285716,0.003791936310851822,0.035753575357535754,0.021696252465483234,0.04918032786885246,0.003992311104539405,0.013048635824436538,0.0,0.08940218188823561,0.015007124536905102,0.6232155163926358
W114909093023001,5901,Assam,Kamrup (M),Rani,Kahilipara LP school,6.123865967168338e-05,8.637773910620612e-07,0.75,0.018554928820843405,0.015625,0.13733681462140993,0.010137741046831955,0.0005357142857142857,0.0005714285714285715,0.003791936310851822,0.012834616795012835,0.01972386587771203,0.024158757549611738,0.012864113559071418,0.06287069988137604,0.04484304932735426,0.08940218188823561,0.02017668851524651,0.6232155163926358
W114909093023001,5902,Assam,Morigaon,Bhurbandha,Solmari,6.155243715642088e-05,8.720320462262324e-07,0.75,0.010467365028203062,0.015625,0.06997389033942558,0.006250137741046832,0.002142857142857143,0.017714285714285717,0.003791936310851822,0.03208654198753209,0.01972386587771203,0.0457290767903365,0.0028094041106018035,0.002372479240806643,0.04484304932735426,0.08940218188823561,0.012037617554858934,0.6232155163926358
W114909093023001,5903,Assam,Morigaon,Dolonghat,Charibahi,6.174142317658262e-05,8.731055806800913e-07,0.75,0.0044587698092935805,0.0078125,0.0637597911227154,0.0019834710743801653,0.0,0.0,0.003791936310851822,0.02016868353502017,0.01972386587771203,0.03278688524590164,0.000739316871211001,0.002372479240806643,0.031390134529147976,0.08940218188823561,0.004901681390709604,0.6232155163926358
W114909093023001,5904,Assam,Karimganj,South Karimganj,Karimganj,5.6864540904712733e-05,8.71864424401177e-07,0.75,0.015420359924791835,0.0390625,0.14360313315926893,0.035938292011019286,0.00035714285714285714,0.001142857142857143,0.003791936310851822,0.13751375137513752,0.06903353057199212,0.14063848144952545,0.002262309625905663,0.002372479240806643,0.0,0.08940218188823561,0.016414933029353092,0.6232155163926358
W114909093023001,5905,Assam,Nagaon,Batadara,Bordowa,6.217244776901678e-05,8.743836809931268e-07,0.75,0.010171904378189631,0.0234375,0.10496083550913837,0.00390633608815427,0.002857142857142857,0.001142857142857143,0.003791936310851822,0.02841950861752842,0.03550295857988166,0.03364969801553063,0.0032825669081768443,0.033214709371293005,0.04484304932735426,0.08940218188823561,0.011923624964377315,0.6232155163926358
W114909093023001,5906,Assam,DHEMAJI,Dhemaji,Santipur,6.604887795896753e-05,9.008649095797977e-07,0.8250000000000002,0.0036529680365296807,0.0,0.04804177545691906,0.0012121212121212121,0.0016071428571428571,0.0,0.003791936310851822,0.015584891822515585,0.021696252465483234,0.025884383088869718,0.0002957267484844004,0.002372479240806643,0.02242152466367713,0.08940218188823561,0.003989740666856654,0.6232155163926358
W114909093023001,5907,Assam,Biswanath,Pub Chayduar,Gohpur New,6.37531831868877e-05,8.887613975758934e-07,0.7999999999999998,0.006997045393499866,0.0,0.08302872062663186,0.0019834710743801653,0.00375,0.0,0.003791936310851822,0.024752475247524754,0.01972386587771203,0.03796376186367559,0.0013307703681798018,0.009489916963226572,0.04484304932735426,0.08940218188823561,0.0079224850384725,0.6232155163926358
W114909093023001,5908,Assam,Biswanath,Chayduar,Helem new,6.365027606672611e-05,8.868091432225011e-07,0.75,0.0038463604619930164,0.0,0.05430809399477807,0.0012121212121212121,0.00017857142857142857,0.0,0.003791936310851822,0.014668133480014669,0.01972386587771203,0.025884383088869718,0.0010350436196954014,0.005931198102016607,0.04484304932735426,0.08940218188823561,0.004103733257338273,0.6232155163926358
W114909093023001,5909,Assam,Kamrup,Dimaria,Topatoli N/Bamfor,6.109659177686468e-05,8.688754796876823e-07,0.75,0.005788342734354016,0.0,0.044386422976501305,0.004687603305785124,0.0008928571428571428,0.0,0.003791936310851822,0.014668133480014669,0.007889546351084813,0.03278688524590164,0.0031051308590862043,0.002372479240806643,0.0,0.08940218188823561,0.006480478768880023,0.6232155163926358
W114909093023001,5910,Assam,Karbi Anglong,Lumbajong,Diphu (Lumding road),6.0218139333796235e-05,8.865228719786849e-07,0.75,0.011020682245500941,0.0390625,0.15613577023498695,0.002343801652892562,0.0007142857142857143,0.0005714285714285715,0.003791936310851822,0.04308764209754309,0.0591715976331361,0.03761863675582399,0.0026615407363596035,0.008303677342823251,0.04484304932735426,0.08940218188823561,0.012960957537760045,0.6232155163926358
W114909093023001,5911,Assam,Bongaigaon,Baitamari N,Baitamari,6.193211827546095e-05,8.468254680437286e-07,0.75,0.00567553048616707,0.0,0.060574412532637074,0.013281542699724518,0.004285714285714286,0.001142857142857143,0.003791936310851822,0.02291895856252292,0.04733727810650888,0.020707506471095774,0.00798462220907881,0.020166073546856466,0.0,0.08940218188823561,0.005864918780279282,0.6232155163926358
W114909093023001,5912,Assam,Kamrup,Chhaygaon,Bamunigaon,6.0824945697904155e-05,8.577703920034873e-07,0.75,0.004055868922911631,0.0,0.044386422976501305,0.003125068870523416,0.002142857142857143,0.0,0.003791936310851822,0.009167583425009167,0.007889546351084813,0.025884383088869718,0.0032529942333284043,0.011862396204033215,0.0,0.08940218188823561,0.003932744371615845,0.6232155163926358
W114909093023001,5913,Assam,Dibrugarh,Tingkhong,Bamunbari,6.500451701573078e-05,9.075189370735838e-07,0.75,0.0067714208971259736,0.0,0.0731070496083551,0.001562534435261708,0.0030357142857142857,0.0,0.003791936310851822,0.022002200220022004,0.021696252465483234,0.03364969801553063,0.0016264971166642021,0.0035587188612099647,0.0,0.08940218188823561,0.007084639498432603,0.6232155163926358
W114909093023001,5914,Assam,Morigaon,Mayong,Jagiroad,6.115452198971738e-05,8.69606236181198e-07,0.7749999999999999,0.01124362073596562,0.0,0.07989556135770234,0.005840220385674931,0.01017857142857143,0.004,0.003791936310851822,0.027502750275027504,0.00591715976331361,0.04831751509922347,0.006358125092414608,0.016607354685646503,0.0,0.08940218188823561,0.013035052721573097,0.6232155163926358
W114909093023001,5915,Assam,Darrang,Dalgaon,Thekerabari.1,6.299927160733494e-05,8.656642947224129e-07,0.75,0.008936341659951651,0.0,0.07676240208877284,0.019173553719008266,0.0030357142857142857,0.0,0.003791936310851822,0.027502750275027504,0.037475345167652864,0.03106125970664366,0.010202572822711814,0.043772241992882564,0.04484304932735426,0.08940218188823561,0.009746366486178399,0.6232155163926358
W114909093023001,5916,Assam,Hailakandi,Katlicherra,Katlicherra New,5.548627336539711e-05,8.756263135960001e-07,0.75,0.014206285253827559,0.0,0.12114882506527415,0.028125619834710746,0.0005357142857142857,0.0005714285714285715,0.003791936310851822,0.05958929226255959,0.0611439842209073,0.055220017256255395,0.00887180245453201,0.045907473309608544,0.04484304932735426,0.08940218188823561,0.01505272157309775,0.6232155163926358
W114909093023001,5917,Assam,Karbi Anglong,Lumbajong,Diphu (Matibung road),6.02181355730709e-05,8.865228418745313e-07,0.75,0.013086220789685738,0.0,0.08616187989556136,0.008593939393939393,0.0021071428571428573,0.008571428571428572,0.003791936310851822,0.02566923359002567,0.03353057199211046,0.03106125970664366,0.009463255951500812,0.01613285883748517,0.04484304932735426,0.08940218188823561,0.015548589341692792,0.6232155163926358
W114909093023001,5918,Assam,Nagaon,Brahmpur,Bamuni,6.143752614291712e-05,8.787632929077675e-07,0.75,0.006733816814396992,0.0,0.07676240208877284,0.0035261707988980717,0.0025,0.0,0.003791936310851822,0.021085441877521087,0.02366863905325444,0.03106125970664366,0.0032234215584799643,0.006524317912218269,0.04484304932735426,0.08940218188823561,0.00781989170703904,0.6232155163926358
W114909093023001,5919,Assam,LAKHIMPUR,Lakhimpur,Koilamari,6.524307623331256e-05,8.946293721279696e-07,0.75,0.0017727639000805803,0.0,0.02558746736292428,0.000781267217630854,0.0,0.0,0.003791936310851822,0.006417308397506418,0.009861932938856016,0.021570319240724764,0.0011829069939376016,0.0,0.04484304932735426,0.08940218188823561,0.001652892561983471,0.6232155163926358
W114909093023001,5920,Assam,LAKHIMPUR,Boginadi,Milanpur,6.565865518496713e-05,8.980963218456288e-07,0.75,0.0033064732742412034,0.0,0.04804177545691906,0.00044077134986225897,0.00035714285714285714,0.0,0.003791936310851822,0.014668133480014669,0.025641025641025644,0.023295944779982748,0.0,0.0,0.04484304932735426,0.08940218188823561,0.00347677400968937,0.6232155163926358
