Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
W224049088064001,5570,West Bengal,Howrah,Jagatballavpur,Goalpota,22.6814,88.1089,8.0,1177.0,3.0,494.0,117.0,29.0,13.0,,340.0,64.0,44.0,119.0,43.0,1.0,,750.0,7.0
W260452077020301,5571,West Bengal,Howrah,Shyampur I,Shyampur,22.3,88.0247,8.0,854.0,75.0,244.0,103.0,10.0,14.0,,215.0,46.0,24.0,110.0,3.0,0.0,,515.0,0.0
W234354087374001,5572,West Bengal,Howrah,Shyampur II,Bergram,22.3503,88.075,8.0,1250.0,0.0,427.0,220.0,17.0,5.0,,295.0,90.0,17.0,189.0,5.0,0.0,,814.0,1.0
W222715088062901,5573,West Bengal,Howrah,Uluberia,Jagadishpor,22.4544,88.1083,8.0,2073.0,0.0,531.0,347.0,55.0,5.0,,320.0,68.0,36.0,327.0,8.0,0.0,,1180.0,1.0
W222554088054201,5574,West Bengal,Howrah,Uluberia,Kalinagar,22.4469,88.1058,8.0,3496.0,0.0,458.0,971.0,14.0,12.0,,580.0,86.0,89.0,546.0,57.0,0.0,,2066.0,0.0
W222212088043601,5575,West Bengal,Howrah,Uluberia I,Baganda,22.3894,88.0853,8.0,4377.0,0.0,726.0,858.0,24.0,5.0,,395.0,38.0,73.0,742.0,22.0,1.0,,2215.0,8.0
W222600088061502,5576,West Bengal,Howrah,Uluberia II,Uluberia Dug,22.4692,88.1136,8.0,2756.0,0.0,360.0,514.0,114.0,8.0,,600.0,112.0,78.0,287.0,14.0,0.0,,1363.0,13.0
W231221088243001,5577,West Bengal,Hugli,Balagarh,Guptipara,23.2061,88.4086,8.0,452.0,0.0,177.0,43.0,0.0,0.0,,145.0,30.0,17.0,34.0,2.0,0.0,,234.0,1.0
W230844088225801,5578,West Bengal,Hugli,Balagarh,Inchura(dhobapara),23.1367,88.0686,9.0,375.0,30.0,189.0,18.0,0.0,0.0,,145.0,30.0,17.0,38.0,2.0,0.0,,238.0,1.2
W230429088273901,5579,West Bengal,Hugli,Balagarh,Rukeshpur,23.075,88.4611,8.0,1255.0,30.0,226.0,113.0,1.0,81.0,,165.0,40.0,16.0,159.0,2.0,0.0,,568.0,1.0
W224612088513601,5580,West Bengal,Hugli,Balagarh,Tentulia,23.1253,88.4586,8.0,1258.0,45.0,433.0,230.0,0.0,0.0,,380.0,52.0,61.0,70.0,31.0,0.0,,736.0,4.0
W251301085441601,5581,West Bengal,Hugli,Polba-Dadpur,Barbigha,23.0064,88.2778,8.0,1685.0,42.0,397.0,294.0,13.0,5.0,,270.0,38.0,43.0,250.0,2.0,0.0,,926.0,1.0
W224030088203001,5582,West Bengal,Hugli,Srirampur-Uttarpara,Uttarpara,22.6669,88.3472,8.0,1102.0,42.0,433.0,142.0,6.0,10.0,,390.0,94.0,38.0,81.0,20.0,0.0,,696.0,5.0
W224508088194902,5583,West Bengal,Hugli,Srirampur-Uttarpara,Uttarpara (Kotrang),22.7522,88.3303,8.0,579.0,48.0,232.0,57.0,6.0,9.0,,255.0,58.0,27.0,35.0,2.0,1.0,,378.0,1.0
W262649088392501,5584,West Bengal,Jalpaiguri,Jalpaiguri,Berubari,26.4097,88.7008,8.0,260.0,0.0,128.0,7.0,17.0,1.0,,70.0,18.0,6.0,25.0,3.0,0.0,,155.0,0.1
W263250088363101,5585,West Bengal,Jalpaiguri,Jalpaiguri,Dus Doroga,26.5472,88.6086,8.0,357.0,0.0,110.0,39.0,2.0,14.0,,100.0,30.0,6.0,27.0,9.0,1.0,,194.0,0.0
W262250088422101,5586,West Bengal,Jalpaiguri,Jalpaiguri,Ghugudanga,26.3997,88.7431,8.0,845.0,0.0,238.0,67.0,78.0,25.0,,180.0,58.0,9.0,81.0,46.0,1.0,,510.0,0.0
W263045088443001,5587,West Bengal,Jalpaiguri,Jalpaiguri,Jalpaiguri,26.51,88.74,8.0,198.0,0.0,79.0,18.0,1.0,2.0,,65.0,20.0,4.0,10.0,6.0,1.0,,109.0,13.0
W262632088414601,5588,West Bengal,Jalpaiguri,Jalpaiguri,Konpakuri,26.4425,88.6994,8.0,205.0,0.0,67.0,28.0,0.0,3.0,,50.0,12.0,5.0,14.0,11.0,0.0,,114.0,0.0
W263119088400001,5589,West Bengal,Jalpaiguri,Jalpaiguri,Raninagar,26.5378,88.6436,8.0,494.0,0.0,98.0,53.0,42.0,38.0,,90.0,20.0,10.0,67.0,5.0,1.0,,296.0,0.0
W262722088531701,5590,West Bengal,Jalpaiguri,Moynaguri,Brahmapur Bazar,26.565,88.8408,8.0,383.0,0.0,73.0,60.0,24.0,6.0,,125.0,32.0,11.0,18.0,9.0,0.0,,205.0,0.0
W263418088483201,5591,West Bengal,Jalpaiguri,Moynaguri,Daribiza,26.66944,88.76222,8.0,387.0,0.0,98.0,25.0,38.0,24.0,,110.0,32.0,7.0,30.0,1.0,0.0,,218.0,0.0
W263511088302901,5592,West Bengal,Jalpaiguri,Rajganj,Balaigachh,26.5864,88.5083,7.0,261.0,0.0,49.0,39.0,36.0,5.0,,100.0,24.0,10.0,14.0,5.0,0.0,,162.0,0.0
W263418088322401,5593,West Bengal,Jalpaiguri,Rajganj,Fatapukur,26.5717,88.54,8.0,406.0,0.0,159.0,28.0,0.0,41.0,,150.0,48.0,7.0,16.0,10.0,1.0,,248.0,0.9
W235225086201501,5594,West Bengal,Jalpaiguri,Rajganj,Rajganj,26.5553,88.5158,8.0,283.0,0.0,61.0,35.0,0.0,41.0,,70.0,24.0,2.0,25.0,3.0,1.0,,168.0,0.0
W262010088553501,5595,West Bengal,Kochbihar,Mekhliganj,Mekhaliganj,26.3461,88.9083,8.0,245.0,0.0,92.0,21.0,8.0,15.0,,95.0,34.0,2.0,12.0,4.0,0.0,,153.0,0.8
W223344088235401,5596,West Bengal,Kolkata,KMC,Beleghata,22.5623,88.3987,8.0,1040.0,0.0,372.0,149.0,0.0,0.0,,340.0,20.0,70.0,105.0,5.0,0.0,,576.0,0.0
W223118088180001,5597,West Bengal,Kolkata,KMC,Jhautala,22.4856,88.2957,8.0,1641.0,0.0,305.0,447.0,0.0,0.0,,490.0,36.0,97.0,182.0,7.0,0.0,,955.0,0.0
W222815088201801,5598,West Bengal,Kolkata,KMC,Keorapukur,22.4712,88.3385,8.0,1775.0,0.0,287.0,479.0,3.0,0.0,,505.0,26.0,107.0,201.0,6.0,0.0,,993.0,2.0
W223509088222801,5599,West Bengal,Kolkata,KMC,Maniktala,22.5862,88.3746,9.0,534.0,36.0,244.0,53.0,0.0,1.0,,190.0,24.0,32.0,76.0,3.0,0.0,,358.0,1.0
W223531088230301,5600,West Bengal,Kolkata,KMC,Rajabazar,22.5731,88.3722,8.0,838.0,51.0,378.0,82.0,0.0,1.0,,230.0,50.0,26.0,111.0,4.0,0.0,,534.0,0.0
W223358088224501,5601,West Bengal,Kolkata,KMC,Sealdah,22.5662,88.3794,8.0,1203.0,0.0,494.0,184.0,2.0,0.0,,385.0,34.0,73.0,92.0,19.0,0.0,,704.0,1.0
W223512088222601,5602,West Bengal,Kolkata,KMC,Taltala,22.5604,88.3638,8.0,956.0,0.0,500.0,131.0,0.0,0.0,,210.0,20.0,39.0,162.0,4.0,0.0,,661.0,0.0
W223316088212501,5603,West Bengal,Kolkata,KMC,Wesseley Market,22.5545,88.357,8.0,1901.0,0.0,238.0,567.0,0.0,3.0,,635.0,34.0,134.0,163.0,8.0,0.0,,1051.0,0.5
W250449088194801,5604,West Bengal,Malda,Bamangola,Makuli,25.11694,88.36722,8.0,1828.0,0.0,214.0,468.0,98.0,9.0,,600.0,126.0,69.0,167.0,3.0,0.5,,1071.0,23.0
W245120088015001,5605,West Bengal,Malda,Kaliachak - I,Kaliachak,24.85472,88.00833,8.0,998.0,0.0,299.0,96.0,68.0,72.0,,230.0,26.0,40.0,73.0,99.0,0.0,,655.0,8.0
W251537088251401,5606,West Bengal,Malda,Bamangola,Nalagola,25.26028,88.42056,8.0,525.0,0.0,183.0,50.0,28.0,23.0,,195.0,68.0,6.0,30.0,3.0,0.0,,319.0,10.0
W252501087511701,5607,West Bengal,Malda,Harischandrapur-II,Baroduari,25.41694,87.85472,8.0,355.0,0.0,177.0,21.0,5.0,5.0,,140.0,42.0,9.0,14.0,4.0,0.0,,208.0,0.0
W245519088022801,5608,West Bengal,Malda,Kaliachak-II,Puratan Pataldanga,24.92194,88.04111,8.0,1075.0,0.0,305.0,113.0,49.0,81.0,,305.0,60.0,38.0,67.0,49.0,2.0,,646.0,5.0
W192618084160601,5609,West Bengal,Malda,Manikchak,Mohana,25.0875,87.92222,8.0,588.0,0.0,220.0,46.0,59.0,10.0,,195.0,44.0,21.0,47.0,13.0,0.0,,375.0,4.0
W250800082360001,5610,West Bengal,Murshidabad,Beldanga I,Mirzapur,24.4083,88.0686,8.0,503.0,0.0,299.0,28.0,2.0,2.0,,225.0,36.0,3.0,18.0,3.0,1.0,,319.0,
W224843088523501,5611,West Bengal,Murshidabad,Beldanga I,Swarupnagar,23.9218,88.2771,8.0,1433.0,0.0,342.0,227.0,87.0,2.0,,445.0,36.0,7.0,140.0,4.0,0.0,,791.0,0.0
W240316088130601,5612,West Bengal,Murshidabad,Berhampur,Pakamati,24.0133,88.1922,8.0,383.0,6.0,238.0,18.0,2.0,2.0,,175.0,36.0,2.0,17.0,1.0,1.0,,264.0,0.0
W240428088053101,5613,West Bengal,Murshidabad,Berhampur,Sialmara,24.0744,88.0919,8.0,568.0,0.0,287.0,28.0,4.0,0.0,,215.0,20.0,3.0,41.0,4.0,0.0,,313.0,0.0
W241736088174301,5614,West Bengal,Murshidabad,Bhagawangola I,Kalokhali,24.2933,88.2953,8.0,482.0,0.0,256.0,21.0,1.0,1.0,,225.0,42.0,2.0,13.0,3.0,0.0,,268.0,0.0
W192115083071101,5615,West Bengal,Murshidabad,Bhagawangola I,Kashipur,24.3175,88.4153,7.8,468.0,0.0,232.0,14.0,20.0,3.0,,215.0,28.0,3.0,11.0,10.0,0.0,,263.0,
W251100086091201,5616,West Bengal,Murshidabad,Bhagawangola II,Saidpur,24.2881,88.3731,8.0,1291.0,6.0,555.0,135.0,18.0,41.0,,425.0,50.0,6.0,104.0,18.0,1.0,,791.0,
W240535088262105,5617,West Bengal,Murshidabad,Hariharpur,Kholilabad,24.0933,88.4394,8.0,422.0,0.0,189.0,21.0,21.0,0.0,,200.0,22.0,3.0,9.0,4.0,0.0,,228.0,0.0
W240535088262105,5618,West Bengal,Murshidabad,Hariharpur,Kholilabad,24.045,88.4508,8.0,570.0,0.0,281.0,14.0,28.0,1.0,,270.0,40.0,3.0,11.0,4.0,0.0,,311.0,0.0
W240200088064501,5619,West Bengal,Murshidabad,Kandi,Gokarna,24.0347,88.1108,8.0,587.0,0.0,226.0,57.0,15.0,0.0,,205.0,28.0,3.0,49.0,2.0,0.3,,322.0,0.0
W240511088101301,5620,West Bengal,Murshidabad,Kandi,Jibanti,24.0864,88.1703,8.0,483.0,3.0,311.0,21.0,1.0,0.0,,195.0,18.0,3.0,35.0,2.0,1.1,,322.0,9.0
W235600088030001,5621,West Bengal,Murshidabad,Kandi,Kandi,23.9543,88.0454,8.5,1422.0,9.0,543.0,174.0,37.0,43.0,,305.0,76.0,2.0,201.0,24.0,1.3,,940.0,2.0
W240114088053901,5622,West Bengal,Murshidabad,Kandi,Ranagram,24.0206,88.0942,8.0,330.0,0.0,183.0,25.0,1.0,0.0,,105.0,18.0,1.0,28.0,2.0,0.0,,201.0,
W241439088170301,5623,West Bengal,Murshidabad,Mursidabad-jiaganj,Jiaganj,24.2428,88.2586,8.0,1020.0,0.0,317.0,160.0,19.0,1.0,,285.0,30.0,4.0,105.0,8.0,1.0,,574.0,
W241454088162801,5624,West Bengal,Murshidabad,Mursidabad-jiaganj,Raichandpur,24.2483,88.2744,8.0,567.0,0.0,183.0,74.0,14.0,1.0,,195.0,22.0,3.0,34.0,13.0,0.0,,304.0,
W241227088151201,5625,West Bengal,Murshidabad,Mursidabad-jiaganj,Ranjitpara,24.1647,88.3139,8.0,655.0,6.0,403.0,25.0,1.0,25.0,,280.0,52.0,3.0,43.0,4.0,1.0,,451.0,
W240812088120901,5626,West Bengal,Murshidabad,Nabagram,Mahadipur,24.1367,88.2025,8.0,429.0,0.0,250.0,25.0,1.0,0.0,,135.0,32.0,1.0,40.0,2.0,0.0,,266.0,
W222050088260101,5627,West Bengal,Murshidabad,Nowada,Chandipur,23.8814,88.4594,8.0,903.0,0.0,317.0,110.0,35.0,40.0,,310.0,38.0,4.0,58.0,3.0,1.0,,540.0,8.6
W241515088334501,5628,West Bengal,Murshidabad,Raninagar II,Paranpur,24.2667,88.5714,8.0,1830.0,0.0,415.0,216.0,153.0,59.0,,435.0,42.0,7.0,182.0,72.0,1.0,,1068.0,6.0
W243900087560001,5629,West Bengal,Murshidabad,Samserganj,Natun Malancha,24.6733,87.9303,8.0,854.0,0.0,354.0,39.0,106.0,3.0,,390.0,54.0,5.0,34.0,5.0,1.0,,530.0,7.0
W234351088135001,5630,West Bengal,Nadia,kaliganj,kaliganj,23.73083,88.23056,8.0,668.0,0.0,409.0,35.0,1.0,1.0,,315.0,100.0,16.0,21.0,3.0,0.0,,426.0,0.0
W264505077484001,5631,West Bengal,Nadia,Krimpur I,Karimpur,23.9825,88.62861,7.8,788.0,0.0,329.0,78.0,25.0,12.0,,230.0,68.0,15.0,83.0,8.0,0.0,,490.0,3.0
W235449088355601,5632,West Bengal,Nadia,Krimpur II,Mahisabathan,23.945,88.61556,8.0,1020.0,0.0,189.0,160.0,182.0,0.0,,345.0,54.0,51.0,78.0,5.0,0.0,,645.0,1.0
W232450088421501,5633,West Bengal,Nadia,Krishnaganj,Krishnaganj,23.41389,88.70417,8.0,404.0,0.0,250.0,25.0,0.0,1.0,,175.0,34.0,22.0,19.0,4.0,0.0,,258.0,0.0
W232453088431101,5634,West Bengal,Nadia,Krishnaganj,Mazdia,23.41472,88.71972,8.0,360.0,0.0,195.0,35.0,1.0,2.0,,165.0,50.0,10.0,13.0,3.0,0.0,,233.0,0.0
W231904088265801,5635,West Bengal,Nadia,Krishnanagar I,Dignagar,23.195,88.2743,8.0,1539.0,0.0,543.0,234.0,106.0,0.0,,510.0,72.0,80.0,142.0,11.0,0.0,,977.0,8.0
W232508088322101,5636,West Bengal,Nadia,Krishnanagar I,Gobrapota (Dhakapara),23.41889,88.53917,8.0,431.0,0.0,250.0,21.0,9.0,5.0,,200.0,32.0,29.0,12.0,3.0,0.0,,265.0,0.0
W232506088233601,5637,West Bengal,Nadia,Krishnanagar I,Mahesganj,,88.2401,8.0,442.0,0.0,244.0,14.0,1.0,1.0,,170.0,38.0,18.0,29.0,7.0,0.0,,257.0,0.0
W232500088270001,5638,West Bengal,Nadia,Krishnanagar II,Bahadurpur,23.43917,88.46333,7.0,953.0,0.0,256.0,92.0,61.0,172.0,,300.0,62.0,35.0,94.0,10.0,0.1,,683.0,0.0
W232957088272901,5639,West Bengal,Nadia,Krishnanagar II,Gournagar,23.49944,88.45833,7.7,409.0,0.0,238.0,35.0,0.0,1.0,,200.0,44.0,22.0,11.0,2.0,0.0,,260.0,0.0
W232537088390301,5640,West Bengal,Nadia,Krishnanagar II,Shakdaha More,23.42694,88.65083,8.0,486.0,0.0,281.0,32.0,1.0,4.0,,230.0,68.0,15.0,11.0,2.0,0.0,,304.0,0.0
W232732088250701,5641,West Bengal,Nadia,Nabadwip,Sonadanga,23.2745,88.2503,7.9,514.0,0.0,201.0,89.0,0.0,2.0,,165.0,26.0,24.0,51.0,2.5,0.0,,317.0,0.0
W232400088220001,5642,West Bengal,Nadia,Nakashipara,Mayapur,23.41583,88.38472,8.0,1211.0,0.0,329.0,216.0,93.0,0.0,,415.0,54.0,68.0,107.0,4.0,0.0,,743.0,12.0
W174644077010201,5643,West Bengal,Nadia,Tehatta-I,Islampur,23.70083,88.53361,8.0,329.0,0.0,214.0,25.0,0.0,0.0,,165.0,48.0,11.0,12.0,3.0,0.0,,230.0,0.0
W222050088260101,5644,West Bengal,North 24 Parganas,Baduria,Chandipur,22.8211,88.7925,8.0,623.0,0.0,360.0,14.0,0.0,4.0,,215.0,30.0,34.0,43.0,4.0,0.0,,349.0,0.0
W242205087511001,5645,West Bengal,North 24 Parganas,Baduria,Chatra,22.8392,88.7689,8.0,535.0,0.0,220.0,53.0,35.0,0.0,,230.0,42.0,30.0,27.0,2.0,0.0,,324.0,1.0
W224409088302801,5646,West Bengal,North 24 Parganas,Barasat I,Bokanda,22.7031,88.5864,8.0,551.0,0.0,299.0,25.0,0.0,2.0,,175.0,40.0,18.0,52.0,4.0,0.0,,323.0,1.0
W224230088323001,5647,West Bengal,North 24 Parganas,Barasat I,Kadambagachi,22.7108,88.5372,8.0,518.0,0.0,262.0,25.0,12.0,0.0,,165.0,56.0,6.0,50.0,4.0,0.0,,313.0,0.1
W223916088330001,5648,West Bengal,North 24 Parganas,Barasat II,Aminpur Bazar,22.6722,88.5792,8.0,528.0,0.0,275.0,43.0,4.0,5.0,,210.0,28.0,34.0,28.0,4.0,0.0,,313.0,0.0
W224139088293101,5649,West Bengal,North 24 Parganas,Barasat II,Digberia,22.6942,88.4922,8.0,569.0,0.0,323.0,32.0,4.0,0.0,,230.0,34.0,35.0,33.0,3.0,0.0,,339.0,0.0
W225250088273301,5650,West Bengal,North 24 Parganas,Barrackpur I,Kuliagarh,22.8808,88.4592,7.0,484.0,0.0,256.0,18.0,0.0,6.0,,195.0,24.0,33.0,18.0,4.0,0.0,,260.0,0.0
W224509088232001,5651,West Bengal,North 24 Parganas,Barrackpur II,Bidhyadharpur,22.7525,88.3889,8.0,587.0,0.0,342.0,25.0,0.0,1.0,,175.0,24.0,28.0,59.0,3.0,0.0,,347.0,0.0
W224100088400001,5652,West Bengal,North 24 Parganas,Deganga,Berachampa,22.69329,88.67872,7.8,535.0,0.0,232.0,50.0,0.0,1.0,,180.0,16.0,34.0,40.0,4.0,0.0,,287.0,0.0
W224833088345601,5653,West Bengal,North 24 Parganas,Habra II,Guma,22.8092,88.5961,8.0,452.0,0.0,250.0,18.0,1.0,2.0,,170.0,30.0,23.0,27.0,4.0,0.0,,257.0,0.0
W225306088362801,5654,West Bengal,North 24 Parganas,Habra II,Sendanga,22.8847,88.6078,8.0,399.0,0.0,201.0,18.0,0.0,22.0,,170.0,30.0,23.0,19.0,4.0,0.0,,240.0,0.0
W223701088302301,5655,West Bengal,North 24 Parganas,Rajarhat,Bishnupur Ghoshpara,22.61701,88.50639,7.0,885.0,0.0,281.0,152.0,0.0,15.0,,310.0,28.0,58.0,66.0,2.0,0.0,,493.0,3.0
W223750088300501,5656,West Bengal,North 24 Parganas,Rajarhat,Rajarhat,22.6362,88.471,8.0,1363.0,0.0,494.0,181.0,62.0,16.0,,370.0,32.0,70.0,167.0,10.0,0.2,,839.0,7.0
W224612088513601,5657,West Bengal,North 24 Parganas,Swarupnagar,Tentulia,22.9003,88.7014,8.0,504.0,0.0,256.0,39.0,0.0,2.0,,120.0,20.0,17.0,68.0,4.0,0.0,,306.0,1.0
W233000087270001,5658,West Bengal,Paschim Barddhaman,Kanksa,Kanksa,23.48984,87.45765,8.0,1757.0,0.0,476.0,206.0,92.0,68.0,,350.0,78.0,38.0,203.0,97.0,1.0,,1085.0,
W223040086593001,5659,West Bengal,Paschim Medinipur,Binpur-I,Dahijuri,22.511,86.98044,8.0,681.0,0.0,275.0,82.0,32.0,1.0,,205.0,62.0,12.0,48.0,48.0,0.2,,452.0,1.0
W222143087332301,5660,West Bengal,Paschim Medinipur,Debra,Balichak,22.3624,87.55637,8.0,387.0,0.0,226.0,32.0,0.0,1.0,,170.0,40.0,17.0,18.0,1.0,0.0,,247.0,2.0
W224735087262001,5661,West Bengal,Paschim Medinipur,Garbeta II,Raskunda,22.79094,87.43147,8.0,518.0,0.0,134.0,89.0,33.0,1.0,,175.0,6.0,39.0,32.0,15.0,0.0,,297.0,0.0
W224426087274601,5662,West Bengal,Paschim Medinipur,Garbeta III,Andhar Nayan,22.73067,87.49373,8.0,73.0,0.0,12.0,18.0,0.0,0.0,,30.0,10.0,1.0,4.0,0.0,0.0,,41.0,0.0
W225130087211501,5663,West Bengal,Paschim Medinipur,Garbeta-I,Dhadika,22.88156,87.36194,8.1,222.0,0.0,128.0,7.0,1.0,0.0,,100.0,20.0,12.0,7.0,4.0,0.0,,129.0,0.0
W222830087033001,5664,West Bengal,Paschim Medinipur,Jhargram,Rashmandal,22.51438,87.00837,8.0,149.0,0.0,61.0,18.0,15.0,1.0,,70.0,22.0,4.0,6.0,1.0,0.0,,103.0,0.0
W222806087085401,5665,West Bengal,Paschim Medinipur,Medinipur,Chilgora,22.4626,87.14058,8.0,434.0,0.0,98.0,89.0,18.0,1.0,,90.0,20.0,10.0,38.0,33.0,0.0,,268.0,0.0
W125604092513601,5666,West Bengal,Paschim Medinipur,Mohanpur,Mohanpur,21.84334,87.42151,8.0,327.0,0.0,177.0,32.0,1.0,1.0,,140.0,36.0,12.0,16.0,1.0,0.0,,207.0,1.0
W222637087523201,5667,West Bengal,Paschim Medinipur,Panskura-II,Kolaghat,22.45379,87.87163,8.0,625.0,0.0,354.0,57.0,1.0,1.0,,120.0,14.0,21.0,107.0,4.0,0.0,,420.0,0.0
W221325087340201,5668,West Bengal,Paschim Medinipur,Sabang,Temathani,22.33658,87.55551,8.0,598.0,0.0,226.0,96.0,4.0,1.0,,130.0,26.0,16.0,90.0,1.0,0.4,,371.0,4.0
W232911087383601,5669,West Bengal,Purba Barddhaman,Ausgram-I,Chak-Radhamohanpur,23.48543,87.64279,8.0,82.0,0.0,24.0,11.0,1.0,2.0,,25.0,6.0,2.0,5.0,1.0,0.0,,50.0,
W201157079140401,5670,West Bengal,Purba Barddhaman,Ausgram-II,Chora,23.56741,87.60265,8.0,476.0,0.0,281.0,25.0,8.0,5.0,,215.0,50.0,22.0,16.0,2.0,0.0,,307.0,1.0
W231441087561601,5671,West Bengal,Purba Barddhaman,Bardhaman-I,Amirpur,23.20427,87.92934,8.0,191.0,0.0,79.0,32.0,9.0,5.0,,85.0,30.0,2.0,12.0,2.0,0.0,,156.0,1.0
W231807087533001,5672,West Bengal,Purba Barddhaman,Bardhaman-I,Malkita,23.30352,87.88717,8.0,540.0,0.0,275.0,39.0,19.0,4.0,,255.0,44.0,35.0,15.0,1.0,1.0,,336.0,3.0
W232740087562301,5673,West Bengal,Purba Barddhaman,Bhatar,Bolgona,23.46095,87.93961,8.0,499.0,0.0,250.0,46.0,15.0,3.0,,225.0,36.0,33.0,18.0,1.0,1.0,,308.0,0.0
W232245087362401,5674,West Bengal,Purba Barddhaman,Galsi-I,Paraj More,23.37922,87.60698,8.0,635.0,0.0,207.0,74.0,17.0,5.0,,265.0,86.0,12.0,19.0,1.0,0.0,,356.0,3.0
W232308087352901,5675,West Bengal,Purba Barddhaman,Galsi-I,Rekona,23.3859,87.59087,8.0,488.0,0.0,207.0,53.0,16.0,5.0,,210.0,62.0,13.0,15.0,1.0,0.0,,306.0,2.0
W231717087341801,5676,West Bengal,Purba Barddhaman,Galsi-I,Sillaghat,23.28846,87.57174,8.0,472.0,0.0,256.0,28.0,15.0,6.0,,220.0,58.0,18.0,12.0,1.0,1.0,,311.0,1.0
W232224087431001,5677,West Bengal,Purba Barddhaman,Galsi-II,Bahirghona,23.37288,87.71057,8.0,689.0,0.0,323.0,67.0,23.0,6.0,,315.0,72.0,33.0,18.0,1.0,0.0,,429.0,1.0
W191518084462301,5678,West Bengal,Purba Barddhaman,Jamalpur,Gopalpur,23.09095,88.09896,8.0,1166.0,48.0,445.0,117.0,28.0,3.0,,265.0,66.0,24.0,86.0,103.0,1.4,,811.0,1.0
W230855088001301,5679,West Bengal,Purba Barddhaman,Jamalpur,Haibatpur,23.1474,88.00318,8.0,1615.0,0.0,549.0,177.0,108.0,33.0,,420.0,44.0,75.0,156.0,77.0,1.3,,1009.0,7.0
W224800086564501,5680,West Bengal,Purba Barddhaman,Kalna,Raipur,23.23865,87.95835,8.0,1628.0,0.0,458.0,206.0,53.0,64.0,,310.0,74.0,30.0,201.0,95.0,1.0,,1025.0,1.0
W231606088192801,5681,West Bengal,Purba Barddhaman,Kalna-I,Dhatrigram,23.26832,88.32452,7.8,1240.0,0.0,378.0,184.0,40.0,10.0,,345.0,90.0,29.0,108.0,2.0,0.4,,701.0,15.0
W231215088224001,5682,West Bengal,Purba Barddhaman,Kalna-I,Purba sahapur,23.20461,88.37803,8.1,405.0,0.0,232.0,25.0,7.0,5.0,,165.0,60.0,4.0,25.0,2.0,0.6,,286.0,1.0
W231002088122601,5683,West Bengal,Purba Barddhaman,Kalna-II,Bara Dhamas,23.16719,88.20724,8.0,400.0,0.0,226.0,21.0,9.0,5.0,,160.0,56.0,5.0,25.0,3.0,0.0,,273.0,
W233238088085901,5684,West Bengal,Purba Barddhaman,Katwa-II,Nandigram,23.5441,88.14992,8.0,377.0,0.0,238.0,25.0,2.0,6.0,,160.0,42.0,13.0,24.0,1.0,1.0,,274.0,1.0
W230812087434901,5685,West Bengal,Purba Barddhaman,Khandaghosh,Bowaichandi,23.13671,87.73035,8.0,453.0,0.0,244.0,35.0,6.0,2.0,,205.0,48.0,21.0,13.0,1.0,1.0,,302.0,4.0
W233148088011201,5686,West Bengal,Purba Barddhaman,Mangalkot,Koichor,23.54069,88.00351,8.0,542.0,0.0,238.0,64.0,11.0,5.0,,230.0,80.0,7.0,19.0,1.0,0.0,,351.0,1.0
W232526088035201,5687,West Bengal,Purba Barddhaman,Manteswar,Maladanga,23.42904,88.08212,8.0,423.0,0.0,293.0,18.0,0.0,1.0,,205.0,54.0,17.0,19.0,1.0,1.1,,299.0,1.0
W231107088052701,5688,West Bengal,Purba Barddhaman,Memari-I,Dakshin Radhakantapur,23.18522,88.09082,8.0,641.0,0.0,262.0,43.0,20.0,16.0,,140.0,50.0,4.0,28.0,88.0,1.0,,414.0,3.0
W232800088204001,5689,West Bengal,Purba Barddhaman,Purbasathali-II,Chupi,23.4666,88.34432,8.0,551.0,0.0,372.0,14.0,5.0,0.0,,265.0,44.0,38.0,17.0,3.0,1.1,,356.0,2.0
W232147088041801,5690,West Bengal,Purba Barddhaman,Purbasathali-II,Malamba,23.36411,88.06869,8.0,445.0,0.0,299.0,18.0,2.0,0.0,,205.0,48.0,21.0,23.0,1.0,1.0,,305.0,2.0
W232425088205701,5691,West Bengal,Purba Barddhaman,Purbasathali-II,Uttar srirampur,23.4036,88.34775,8.0,463.0,0.0,299.0,25.0,5.0,2.0,,225.0,50.0,24.0,18.0,2.0,1.0,,315.0,0.0
W230100087492401,5692,West Bengal,Purba Barddhaman,Raina-II,Kaity,23.01485,87.82291,8.0,452.0,0.0,262.0,35.0,9.0,4.0,,225.0,48.0,26.0,12.0,1.0,1.0,,339.0,1.0
W230751086144501,5693,West Bengal,Purulia,Balarampur,Namsole,23.26639,86.32278,8.0,3610.0,0.0,238.0,1007.0,101.0,6.0,,1220.0,46.0,269.0,145.0,23.0,0.0,,1741.0,4.0
W230015086223001,5694,West Bengal,Purulia,Barabazar,Barabazar,23.37722,86.40556,8.0,2463.0,0.0,299.0,429.0,150.0,49.0,,705.0,252.0,18.0,117.0,23.0,0.0,,1221.0,3.0
W230935086205301,5695,West Bengal,Purulia,Barabazar,Takariya,23.16,86.32,8.0,680.0,0.0,207.0,82.0,60.0,34.0,,230.0,70.0,13.0,47.0,16.0,0.0,,449.0,0.0
